volcano,volcanoLabel,elevation,country,countryLabel,coord,mountainRange,mountainRangeLabel
http://www.wikidata.org/entity/Q338192,Акатенанго,3976,http://www.wikidata.org/entity/Q774,Гватемала,Point(-90.875833333 14.500833333),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q1200515,Дескабесадо-Гранде,3953,http://www.wikidata.org/entity/Q298,Чили,Point(-70.75 -35.583333333),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q21807289,Crater Jiskha Phia,3946,http://www.wikidata.org/entity/Q750,Боливия,Point(-68.75361 -18.61528),,
http://www.wikidata.org/entity/Q524954,Тефтан,3941,http://www.wikidata.org/entity/Q794,Иран,Point(61.133333333 28.6),,
http://www.wikidata.org/entity/Q12617235,Quimsachata,3923,http://www.wikidata.org/entity/Q419,Перу,Point(-71.35583333 -14.16555556),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q126804,Эрджиес,3916,http://www.wikidata.org/entity/Q43,Турция,Point(35.45 38.531666666),http://www.wikidata.org/entity/Q172556,Таврские горы
http://www.wikidata.org/entity/Q21835816,Volcán El Planchon,3900,http://www.wikidata.org/entity/Q414,Аргентина,Point(-70.5717 -35.22),,
http://www.wikidata.org/entity/Q21807290,Crater Jachcha Phia,3884,http://www.wikidata.org/entity/Q750,Боливия,Point(-68.75306 -18.60472),,
http://www.wikidata.org/entity/Q6837962,Michoacán-Guanajuato volcanic field,3860,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.75 19.85),,
http://www.wikidata.org/entity/Q1641276,Килотоа,3800,http://www.wikidata.org/entity/Q736,Эквадор,Point(-78.897286111 -0.861194444),http://www.wikidata.org/entity/Q779298,Cordillera Occidental
http://www.wikidata.org/entity/Q188982,Эребус,3794,,,Point(167.283333333 -77.533333333),http://www.wikidata.org/entity/Q319671,Трансантарктические горы
http://www.wikidata.org/entity/Q3125067,Сумако,3778,http://www.wikidata.org/entity/Q736,Эквадор,Point(-77.6266 -0.5404),http://www.wikidata.org/entity/Q1816015,Кордильера-Реаль (Эквадор)
http://www.wikidata.org/entity/Q389121,Ланин,3776,http://www.wikidata.org/entity/Q298,Чили,Point(-71.50305748 -39.637178),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q389121,Ланин,3776,http://www.wikidata.org/entity/Q414,Аргентина,Point(-71.50305748 -39.637178),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q859376,Фуэго,3765,http://www.wikidata.org/entity/Q774,Гватемала,Point(-90.880833333 14.474722222),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q1327687,Агуа,3760,http://www.wikidata.org/entity/Q774,Гватемала,Point(-90.742777777 14.465),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q31450096,Volcán Jumento,3738,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.313611111 19.209444444),,
http://www.wikidata.org/entity/Q38954,Тейде,3715,http://www.wikidata.org/entity/Q29,Испания,Point(-16.643611111 28.272638888),,
http://www.wikidata.org/entity/Q804039,Бисоке,3711,http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,Point(29.448333333 -1.511111111),http://www.wikidata.org/entity/Q751607,Вирунга
http://www.wikidata.org/entity/Q65291274,Шерхота,3694.8,http://www.wikidata.org/entity/Q230,Грузия,Point(44.375555555 42.528611111),http://www.wikidata.org/entity/Q3650080,Кельское плато
http://www.wikidata.org/entity/Q65291274,Шерхота,3694.8,http://www.wikidata.org/entity/Q230,Грузия,Point(44.377777777 42.528888888),http://www.wikidata.org/entity/Q3650080,Кельское плато
http://www.wikidata.org/entity/Q65291274,Шерхота,3694,http://www.wikidata.org/entity/Q230,Грузия,Point(44.375555555 42.528611111),http://www.wikidata.org/entity/Q3650080,Кельское плато
http://www.wikidata.org/entity/Q65291274,Шерхота,3694,http://www.wikidata.org/entity/Q230,Грузия,Point(44.377777777 42.528888888),http://www.wikidata.org/entity/Q3650080,Кельское плато
http://www.wikidata.org/entity/Q23886072,Volcán Tungurahua,3687,http://www.wikidata.org/entity/Q736,Эквадор,Point(-78.42444 -1.46667),,
http://www.wikidata.org/entity/Q48784,Толбачик,3682,http://www.wikidata.org/entity/Q159,Россия,Point(160.33 55.83),http://www.wikidata.org/entity/Q3117940,Ключевская группа вулканов
http://www.wikidata.org/entity/Q48784,Толбачик,3682,http://www.wikidata.org/entity/Q159,Россия,Point(160.391944444 55.8225),http://www.wikidata.org/entity/Q3117940,Ключевская группа вулканов
http://www.wikidata.org/entity/Q31450743,Volcán Jenchaña,3629,http://www.wikidata.org/entity/Q419,Перу,Point(-72.3475 -15.52),,
http://www.wikidata.org/entity/Q31450737,Volcán Quinsachata,3626,http://www.wikidata.org/entity/Q419,Перу,Point(-71.3566 -14.1626),,
http://www.wikidata.org/entity/Q1675325,Ичинская сопка,3621,http://www.wikidata.org/entity/Q159,Россия,Point(157.718 55.6786),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q1675325,Ичинская сопка,3621,http://www.wikidata.org/entity/Q159,Россия,Point(157.721666666 55.677777777),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q3471590,San Pedro de Tarara,3621,http://www.wikidata.org/entity/Q298,Чили,Point(-70.85155964 -35.993395),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q1675325,Ичинская сопка,3603,http://www.wikidata.org/entity/Q159,Россия,Point(157.718 55.6786),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q1675325,Ичинская сопка,3603,http://www.wikidata.org/entity/Q159,Россия,Point(157.721666666 55.677777777),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q12773376,Papayo,3600,http://www.wikidata.org/entity/Q96,Мексика,Point(-98.699016 19.307341),,
http://www.wikidata.org/entity/Q12773376,Papayo,3600,http://www.wikidata.org/entity/Q96,Мексика,Point(-98.7 19.308),,
http://www.wikidata.org/entity/Q2150879,Аждаак,3598,http://www.wikidata.org/entity/Q399,Армения,Point(44.947255555 40.225761111),http://www.wikidata.org/entity/Q2622594,Гегамский хребет
http://www.wikidata.org/entity/Q23873558,Volcán Reventador,3562,http://www.wikidata.org/entity/Q736,Эквадор,Point(-77.67 -0.675555555),,
http://www.wikidata.org/entity/Q2946783,Cerro Tujle,3550,http://www.wikidata.org/entity/Q298,Чили,Point(-67.9515 -23.8354),http://www.wikidata.org/entity/Q1132259,Западная Кордильера Анд
http://www.wikidata.org/entity/Q2672141,Санто-Томас,3542,http://www.wikidata.org/entity/Q774,Гватемала,Point(-91.478611111 14.710277777),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q1125445,Тендюрек,3533,http://www.wikidata.org/entity/Q43,Турция,Point(43.86703 39.35486),http://www.wikidata.org/entity/Q211263,Армянское нагорье
http://www.wikidata.org/entity/Q862760,Кроноцкая сопка,3527,http://www.wikidata.org/entity/Q159,Россия,Point(160.516666666 54.75),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q862760,Кроноцкая сопка,3527,http://www.wikidata.org/entity/Q159,Россия,Point(160.53201 54.75262),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q862760,Кроноцкая сопка,3521,http://www.wikidata.org/entity/Q159,Россия,Point(160.516666666 54.75),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q862760,Кроноцкая сопка,3521,http://www.wikidata.org/entity/Q159,Россия,Point(160.53201 54.75262),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q5483967,Harras of Dhamar,3500,http://www.wikidata.org/entity/Q805,Йемен,Point(44.40166667 14.55),,
http://www.wikidata.org/entity/Q27682243,Las Derrumbadas,3480,http://www.wikidata.org/entity/Q96,Мексика,Point(-97.4575 19.288055555),http://www.wikidata.org/entity/Q278070,Поперечная Вулканическая Сьерра
http://www.wikidata.org/entity/Q214696,Ньирагонго,3470,http://www.wikidata.org/entity/Q974,Демократическая Республика Конго,Point(29.25 -1.516666666),http://www.wikidata.org/entity/Q751607,Вирунга
http://www.wikidata.org/entity/Q901554,Mount Seguam,3458,http://www.wikidata.org/entity/Q30,США,Point(-172.51 52.315),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q839630,Корякская сопка,3456,http://www.wikidata.org/entity/Q159,Россия,Point(158.683333333 53.316666666),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q30610871,Вончи (вулкан),3450,http://www.wikidata.org/entity/Q115,Эфиопия,Point(37.9 8.8),,
http://www.wikidata.org/entity/Q1672472,Ирасу,3432,http://www.wikidata.org/entity/Q800,Коста-Рика,Point(-83.8525 9.979166666),http://www.wikidata.org/entity/Q428530,Центральная Кордильера (Коста-Рика)
http://www.wikidata.org/entity/Q21845462,Cerro Alumbrera,3411,http://www.wikidata.org/entity/Q414,Аргентина,Point(-67.424166666 -26.1425),,
http://www.wikidata.org/entity/Q380300,Mount Overlord,3395,,,Point(164.6 -73.166666666),,
http://www.wikidata.org/entity/Q31450116,Volcán Texoxocol,3385,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.230833333 19.152777777),,
http://www.wikidata.org/entity/Q1189330,Mount Spurr,3374,http://www.wikidata.org/entity/Q30,США,Point(-152.251388888 61.299722222),http://www.wikidata.org/entity/Q828541,Tordrillo Mountains
http://www.wikidata.org/entity/Q31451483,Вулкан Плоский,3358,http://www.wikidata.org/entity/Q159,Россия,Point(160.47049 56.06943),,
http://www.wikidata.org/entity/Q31450208,Volcán Tulmiac,3316,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.116666666 19.135277777),,
http://www.wikidata.org/entity/Q788723,Tarso Toussidé,3315,http://www.wikidata.org/entity/Q657,Чад,Point(16.473611111 21.040833333),http://www.wikidata.org/entity/Q309104,Тибести
http://www.wikidata.org/entity/Q20622900,Shadil-Khokh volcano,3296,http://www.wikidata.org/entity/Q230,Грузия,Point(44.2975 42.5425),,
http://www.wikidata.org/entity/Q20622900,Shadil-Khokh volcano,3296,http://www.wikidata.org/entity/Q23427,Южная Осетия,Point(44.2975 42.5425),,
http://www.wikidata.org/entity/Q20622900,Shadil-Khokh volcano,3296,http://www.wikidata.org/entity/Q230,Грузия,Point(44.303055555 42.54),,
http://www.wikidata.org/entity/Q20622900,Shadil-Khokh volcano,3296,http://www.wikidata.org/entity/Q23427,Южная Осетия,Point(44.303055555 42.54),,
http://www.wikidata.org/entity/Q48877,Шивелуч,3283,http://www.wikidata.org/entity/Q159,Россия,Point(161.362966666 56.653633333),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q31450748,Volcanes Chilcayoc,3275,http://www.wikidata.org/entity/Q419,Перу,Point(-72.312777777 -15.523333333),,
http://www.wikidata.org/entity/Q1302768,Хасандаг,3268,http://www.wikidata.org/entity/Q43,Турция,Point(34.16511 38.12652),http://www.wikidata.org/entity/Q172556,Таврские горы
http://www.wikidata.org/entity/Q21694919,Акнасар,3258,http://www.wikidata.org/entity/Q399,Армения,Point(44.934166666 40.291083333),http://www.wikidata.org/entity/Q2622594,Гегамский хребет
http://www.wikidata.org/entity/Q31450754,Volcán Jechapita,3254,http://www.wikidata.org/entity/Q419,Перу,Point(-72.311111111 -15.534444444),,
http://www.wikidata.org/entity/Q1143300,Куикоча,3246,http://www.wikidata.org/entity/Q736,Эквадор,Point(-78.362777777 0.300555555),http://www.wikidata.org/entity/Q779298,Cordillera Occidental
http://www.wikidata.org/entity/Q3131484,Nevado de Longaví,3242,http://www.wikidata.org/entity/Q298,Чили,Point(-71.160833333 -36.193055555),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q31450288,Volcán Malacatepetl,3235,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.256388888 19.164444444),,
http://www.wikidata.org/entity/Q31450154,Volcán Manteca,3231,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.177777777 19.089722222),,
http://www.wikidata.org/entity/Q31450255,Volcán Pajonal,3225,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.04183 19.07822),,
http://www.wikidata.org/entity/Q2439886,Nevados de Chillán,3212,http://www.wikidata.org/entity/Q298,Чили,Point(-71.376666666 -36.863333333),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q123682894,Q123682894,3212,,,Point(-71.410696 -36.828607),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q31450147,Volcán El Caballito,3209,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.1825 19.089166666),,
http://www.wikidata.org/entity/Q31450183,Volcán Tetzacoatl,3209,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.128055555 19.138888888),,
http://www.wikidata.org/entity/Q288383,Эджком,3201,http://www.wikidata.org/entity/Q30,США,Point(-135.75 57.05),http://www.wikidata.org/entity/Q920070,Береговой хребет
http://www.wikidata.org/entity/Q859354,Лассен-Пик,3189,http://www.wikidata.org/entity/Q30,США,Point(-121.505 40.488055555),http://www.wikidata.org/entity/Q27966614,California Cascades
http://www.wikidata.org/entity/Q5674083,Q5674083,3186,http://www.wikidata.org/entity/Q298,Чили,Point(-71.3667 -36.8667),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q2934098,Callaqui,3164,http://www.wikidata.org/entity/Q298,Чили,Point(-71.45 -37.916666666),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q31450101,Volcán Chalchihuites,3159,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.302777777 19.106944444),,
http://www.wikidata.org/entity/Q1880965,Толиман,3158,http://www.wikidata.org/entity/Q774,Гватемала,Point(-91.189166666 14.6125),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q2011834,Mountain Welirang,3156,http://www.wikidata.org/entity/Q252,Индонезия,Point(112.574722222 -7.7325),,
http://www.wikidata.org/entity/Q31450162,Volcán Quimixtepec,3155,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.12615 19.06159),,
http://www.wikidata.org/entity/Q31718917,Volcán San Bartolo,3145,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.09193 19.11209),,
http://www.wikidata.org/entity/Q31450248,Volcanes los Otates,3144,http://www.wikidata.org/entity/Q96,Мексика,Point(-99.118611111 19.064444444),,
