star,starLabel,constellation,constellationLabel,starTypeLabel
http://www.wikidata.org/entity/Q78869306,CoRoT 105907858,http://www.wikidata.org/entity/Q2738662,IC 4756,переменная звезда
http://www.wikidata.org/entity/Q78870898,CoRoT 105626546,http://www.wikidata.org/entity/Q2738662,IC 4756,переменная звезда
http://www.wikidata.org/entity/Q78390280,Cl* NGC 5272 SK 162,http://www.wikidata.org/entity/Q78384126,Messier 3,переменная звезда
http://www.wikidata.org/entity/Q78515404,V403 Большого Пса,http://www.wikidata.org/entity/Q749216,NGC 2204,переменная звезда
http://www.wikidata.org/entity/Q78522899,UCAC2 39143554,http://www.wikidata.org/entity/Q13760,Ясли,переменная звезда
http://www.wikidata.org/entity/Q78524029,UCAC2 39142254,http://www.wikidata.org/entity/Q13760,Ясли,переменная звезда
http://www.wikidata.org/entity/Q78524249,UCAC2 36999826,http://www.wikidata.org/entity/Q13760,Ясли,переменная звезда
http://www.wikidata.org/entity/Q78526238,UCAC2 37536850,http://www.wikidata.org/entity/Q13760,Ясли,переменная звезда
http://www.wikidata.org/entity/Q78602032,Cl* NGC 104 AGBWF 2-43,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78602265,Cl* NGC 104 AGBWF 3-25,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78602451,Cl* NGC 104 AGBWF 2-35,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78602848,Cl* NGC 104 AGBWF 4-24,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78603504,Cl* NGC 104 AGBWF 4-22,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78603815,Cl* NGC 104 AGBWF 4-20,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78603958,Cl* NGC 104 AGBWF 2-41,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78604334,Cl* NGC 104 AGBWF 2-39,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78604987,Cl* NGC 104 AGBWF 4-23,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78605952,Cl* NGC 104 AGBWF 2-40,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78606597,Cl* NGC 104 AGBWF 4-19,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78606855,Cl* NGC 104 AGBWF 2-44,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78607092,Cl* NGC 104 EGG V50,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78607558,Cl* NGC 104 AGBWF 2-45,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78609125,Cl* NGC 104 AGBWF 2-38,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78609262,Cl* NGC 104 AGBWF 4-21,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78610069,Cl* NGC 104 AGBWF 4-25,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78610482,Cl* NGC 104 AGBWF 3-26,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78610538,Cl* NGC 104 AGBWF 2-46,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78611208,Cl* NGC 104 EGG V49,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78611825,Cl* NGC 104 AGBWF 2-33,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78611850,Cl* NGC 104 AGBWF 3-27,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78612485,Cl* NGC 104 AGBWF 2-37,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78612642,Cl* NGC 104 AGBWF 2-47,http://www.wikidata.org/entity/Q14276,47 Тукана,переменная звезда
http://www.wikidata.org/entity/Q78723969,EV* LMC V4762,http://www.wikidata.org/entity/Q1047748,NGC 2257,переменная звезда
http://www.wikidata.org/entity/Q78726690,EV* LMC V4763,http://www.wikidata.org/entity/Q1047748,NGC 2257,переменная звезда
http://www.wikidata.org/entity/Q78727661,EV* LMC V4751,http://www.wikidata.org/entity/Q1047748,NGC 2257,переменная звезда
http://www.wikidata.org/entity/Q78785366,Cl* NGC 2175 H 166,http://www.wikidata.org/entity/Q1047310,NGC 2175,переменная звезда
http://www.wikidata.org/entity/Q78786569,BD+11 1138B,http://www.wikidata.org/entity/Q78797562,HD 44373,переменная звезда
http://www.wikidata.org/entity/Q78791300,TYC 1326-6-1,http://www.wikidata.org/entity/Q1047310,NGC 2175,переменная звезда
http://www.wikidata.org/entity/Q78802934,TYC 1322-203-1,http://www.wikidata.org/entity/Q1047310,NGC 2175,переменная звезда
http://www.wikidata.org/entity/Q79170022,TZ Голубя,http://www.wikidata.org/entity/Q94879,Движущаяся группа звёзд AB Золотой Рыбы,переменная звезда
http://www.wikidata.org/entity/Q79204014,V442 Гидры B,http://www.wikidata.org/entity/Q90706358,V442 Гидры,переменная звезда
