star,starLabel,constellation,constellationLabel,starType,starTypeLabel
http://www.wikidata.org/entity/Q11261196,DH Тельца,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66530886,V401 Гидры,http://www.wikidata.org/entity/Q1065564,поток Гиад,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66476703,тета Скорпиона,http://www.wikidata.org/entity/Q14236,Саргас,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66611908,Q66611908,http://www.wikidata.org/entity/Q11225,Бабочка,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q25099756,2MASS J19383260+4603591,http://www.wikidata.org/entity/Q1147831,Q1147831,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12064204,Q12064204,http://www.wikidata.org/entity/Q745008,Q745008,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q55973469,Y Голубя,http://www.wikidata.org/entity/Q85781211,Q85781211,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66613247,Q66613247,http://www.wikidata.org/entity/Q13760,Ясли,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q42297791,дельта¹ Тельца,http://www.wikidata.org/entity/Q13511,Гиады,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66476690,Алула Северная,http://www.wikidata.org/entity/Q7264596,Three Steps,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q15964980,VX Овна,http://www.wikidata.org/entity/Q1065564,поток Гиад,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66531914,AS Голубя,http://www.wikidata.org/entity/Q86743704,Ассоциация Тукана — Часов,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12068478,V498 Персея,http://www.wikidata.org/entity/Q67856749,Q67856749,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q15875769,Gliese 913,http://www.wikidata.org/entity/Q1065564,поток Гиад,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12065746,V936 Скорпиона,http://www.wikidata.org/entity/Q67856751,Upper Scorpius,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66610057,Q66610057,http://www.wikidata.org/entity/Q67856749,Q67856749,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q11762266,LkCa 15,http://www.wikidata.org/entity/Q89539805,NAME Tau-Aur Complex,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q16620504,Q16620504,http://www.wikidata.org/entity/Q261879,IC 5146,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66610057,Q66610057,http://www.wikidata.org/entity/Q1072618,Скопление Альфа Персея,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q16635479,FU Тельца,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q56235531,Y Золотой Рыбы,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12067426,Q12067426,http://www.wikidata.org/entity/Q1149918,Q1149918,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66650147,Q66650147,http://www.wikidata.org/entity/Q223671,Q223671,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q27989888,BU Южного Креста,http://www.wikidata.org/entity/Q725477,Jewel Box,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66531057,Алула Южная,http://www.wikidata.org/entity/Q7264596,Three Steps,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q15694269,Gliese 79,http://www.wikidata.org/entity/Q1065564,поток Гиад,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66646546,Q66646546,http://www.wikidata.org/entity/Q83117600,** DUN 116AB,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66613389,Q66613389,http://www.wikidata.org/entity/Q67856760,Lower Centaurus-Crux,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12065240,9 Весов,http://www.wikidata.org/entity/Q13047,Альфа Весов,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q11889585,RW Возничего,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12070101,Q12070101,http://www.wikidata.org/entity/Q13760,Ясли,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66613397,Q66613397,http://www.wikidata.org/entity/Q67856760,Lower Centaurus-Crux,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12064840,Дзета Большой Медведицы B,http://www.wikidata.org/entity/Q66477109,Мицар,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66477261,каппа¹ Тельца,http://www.wikidata.org/entity/Q2604077,каппа Тельца,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66481481,Q66481481,http://www.wikidata.org/entity/Q13423,Плеяды,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q10849333,Q10849333,http://www.wikidata.org/entity/Q67856749,Q67856749,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q10850023,AK Зайца,http://www.wikidata.org/entity/Q1195678,Движущаяся группа звёзд Большой Медведицы,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q11762266,LkCa 15,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66548506,Q66548506,http://www.wikidata.org/entity/Q66632621,49 Змеи,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q10849333,Q10849333,http://www.wikidata.org/entity/Q1072618,Скопление Альфа Персея,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q31888105,Q31888105,http://www.wikidata.org/entity/Q67856760,Lower Centaurus-Crux,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q31898752,Z Тельца,http://www.wikidata.org/entity/Q76594058,Q76594058,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q10850072,Q10850072,http://www.wikidata.org/entity/Q66491185,CCDM J05572-5325AB,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q56257212,Z Золотой Рыбы,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12067892,V1187 Тельца,http://www.wikidata.org/entity/Q13423,Плеяды,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12065808,V1062 Скорпиона,http://www.wikidata.org/entity/Q67856755,Upper Centaurus-Lupus,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12065059,Alpha Piscium B,http://www.wikidata.org/entity/Q14072,Альриша,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q56257212,Z Золотой Рыбы,http://www.wikidata.org/entity/Q23306973,NGC 2070,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66477363,Танийа Южная,http://www.wikidata.org/entity/Q7264596,Three Steps,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12067699,Q12067699,http://www.wikidata.org/entity/Q13790,Мирфак,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q28000219,Звезда Романо,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q11261196,DH Тельца,http://www.wikidata.org/entity/Q89539805,NAME Tau-Aur Complex,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66613419,Q66613419,http://www.wikidata.org/entity/Q1121822,Q1121822,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q57105849,Y Треугольника,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12065240,9 Весов,http://www.wikidata.org/entity/Q1049735,Движущаяся группа звёзд Кастора,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66651734,V1090 Геркулеса,http://www.wikidata.org/entity/Q83853253,ADS 10288,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q55972369,Z Голубя,http://www.wikidata.org/entity/Q85781211,Q85781211,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66531914,AS Голубя,http://www.wikidata.org/entity/Q96375302,Columba association,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66609540,Q66609540,http://www.wikidata.org/entity/Q74196691,Q74196691,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66497543,mu. Cen,http://www.wikidata.org/entity/Q67856755,Upper Centaurus-Lupus,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12067699,Q12067699,http://www.wikidata.org/entity/Q67856749,Q67856749,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66493317,Q66493317,http://www.wikidata.org/entity/Q83615176,IDS 23153+5641,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66635652,Q66635652,http://www.wikidata.org/entity/Q67856755,Upper Centaurus-Lupus,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12067699,Q12067699,http://www.wikidata.org/entity/Q1072618,Скопление Альфа Персея,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66530875,V377 Близнецов,http://www.wikidata.org/entity/Q1195678,Движущаяся группа звёзд Большой Медведицы,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66493441,Q66493441,http://www.wikidata.org/entity/Q67856755,Upper Centaurus-Lupus,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q25381534,V862 Скорпиона,http://www.wikidata.org/entity/Q11225,Бабочка,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q12064840,Дзета Большой Медведицы B,http://www.wikidata.org/entity/Q1195678,Движущаяся группа звёзд Большой Медведицы,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q10938415,20 Персея,http://www.wikidata.org/entity/Q76492205,** STF 318ABC,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q66493278,Q66493278,http://www.wikidata.org/entity/Q74704470,** SHJ 202AB,http://www.wikidata.org/entity/Q6243,переменная звезда
