star,starLabel,constellation
http://www.wikidata.org/entity/Q75048061,Q75048061,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048062,Q75048062,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048062,Q75048062,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048063,Q75048063,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048063,Q75048063,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048064,Q75048064,http://www.wikidata.org/entity/Q67857083
http://www.wikidata.org/entity/Q75048065,Q75048065,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048065,Q75048065,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048066,Q75048066,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048066,Q75048066,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048067,Q75048067,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048067,Q75048067,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048068,Q75048068,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048068,Q75048068,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048069,Q75048069,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048069,Q75048069,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048071,Q75048071,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048071,Q75048071,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048072,Q75048072,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048072,Q75048072,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048073,Q75048073,http://www.wikidata.org/entity/Q67626395
http://www.wikidata.org/entity/Q75048074,Q75048074,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048074,Q75048074,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048075,Q75048075,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048075,Q75048075,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048078,Q75048078,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048078,Q75048078,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048079,Q75048079,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048079,Q75048079,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048080,Q75048080,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048080,Q75048080,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048081,Q75048081,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048081,Q75048081,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048083,Q75048083,http://www.wikidata.org/entity/Q67857083
http://www.wikidata.org/entity/Q75048084,Q75048084,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048084,Q75048084,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048085,Q75048085,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048085,Q75048085,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048086,Q75048086,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048086,Q75048086,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048087,Q75048087,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048087,Q75048087,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048092,Q75048092,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048092,Q75048092,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048093,Q75048093,http://www.wikidata.org/entity/Q67857086
http://www.wikidata.org/entity/Q75048095,Q75048095,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048095,Q75048095,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048096,Q75048096,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048096,Q75048096,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048097,Q75048097,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048097,Q75048097,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048098,Q75048098,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048098,Q75048098,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048099,Q75048099,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048099,Q75048099,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048100,Q75048100,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048100,Q75048100,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048102,Q75048102,http://www.wikidata.org/entity/Q67857086
http://www.wikidata.org/entity/Q75048103,Q75048103,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048103,Q75048103,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048104,Q75048104,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048104,Q75048104,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048105,Q75048105,http://www.wikidata.org/entity/Q67857086
http://www.wikidata.org/entity/Q75048106,Q75048106,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048106,Q75048106,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048107,Q75048107,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048107,Q75048107,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048111,Q75048111,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048111,Q75048111,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048112,Q75048112,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048112,Q75048112,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048113,Q75048113,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048113,Q75048113,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048117,Q75048117,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048117,Q75048117,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048118,Q75048118,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048118,Q75048118,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048121,Q75048121,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048121,Q75048121,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048126,Q75048126,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048126,Q75048126,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048128,Q75048128,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048128,Q75048128,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048131,Q75048131,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048131,Q75048131,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048133,Q75048133,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048133,Q75048133,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048138,Q75048138,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048138,Q75048138,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048139,Q75048139,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048140,Q75048140,http://www.wikidata.org/entity/Q67857086
http://www.wikidata.org/entity/Q75048142,Q75048142,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048142,Q75048142,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048143,Q75048143,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048143,Q75048143,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048144,Q75048144,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048144,Q75048144,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048146,Q75048146,http://www.wikidata.org/entity/Q67857086
http://www.wikidata.org/entity/Q75048148,Q75048148,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048148,Q75048148,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048151,Q75048151,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048151,Q75048151,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048155,Q75048155,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048155,Q75048155,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048160,Q75048160,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048160,Q75048160,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048163,Q75048163,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048163,Q75048163,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048164,Q75048164,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048164,Q75048164,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048165,Q75048165,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048165,Q75048165,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048166,Q75048166,http://www.wikidata.org/entity/Q67857086
http://www.wikidata.org/entity/Q75048167,Q75048167,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048167,Q75048167,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048170,Q75048170,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048170,Q75048170,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048171,Q75048171,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048171,Q75048171,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048174,Q75048174,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048174,Q75048174,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048175,Q75048175,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048175,Q75048175,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048178,Q75048178,http://www.wikidata.org/entity/Q67857086
http://www.wikidata.org/entity/Q75048180,Q75048180,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048180,Q75048180,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048181,Q75048181,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048181,Q75048181,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048182,Q75048182,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048182,Q75048182,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048184,Q75048184,http://www.wikidata.org/entity/Q67626395
http://www.wikidata.org/entity/Q75048187,Q75048187,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048187,Q75048187,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048189,Q75048189,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048189,Q75048189,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048191,Q75048191,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048191,Q75048191,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048192,Q75048192,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048192,Q75048192,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048193,Q75048193,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048193,Q75048193,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048195,Q75048195,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048195,Q75048195,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048196,Q75048196,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048196,Q75048196,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048198,Q75048198,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048198,Q75048198,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048201,Q75048201,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048201,Q75048201,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048205,Q75048205,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048205,Q75048205,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048206,Q75048206,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048206,Q75048206,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048207,Q75048207,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048207,Q75048207,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048211,Q75048211,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048211,Q75048211,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048212,Q75048212,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048212,Q75048212,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048215,Q75048215,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048215,Q75048215,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048216,Q75048216,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048216,Q75048216,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048218,Q75048218,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048218,Q75048218,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048222,Q75048222,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048222,Q75048222,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048223,Q75048223,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048223,Q75048223,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048228,Q75048228,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048228,Q75048228,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048229,Q75048229,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048229,Q75048229,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048231,Q75048231,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048231,Q75048231,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048234,Q75048234,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048234,Q75048234,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048235,Q75048235,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048235,Q75048235,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048236,Q75048236,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048236,Q75048236,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048237,Q75048237,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048237,Q75048237,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048240,Q75048240,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048240,Q75048240,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048242,Q75048242,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048242,Q75048242,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q75048243,Q75048243,http://www.wikidata.org/entity/Q482454
http://www.wikidata.org/entity/Q75048243,Q75048243,http://www.wikidata.org/entity/Q1327951
http://www.wikidata.org/entity/Q74998037,Q74998037,http://www.wikidata.org/entity/Q11234
http://www.wikidata.org/entity/Q74999463,Q74999463,http://www.wikidata.org/entity/Q11234
